Origin,Destination,Flight_Time,Departure Date,Return Date,Duration,Stops,Flight_Name,Price
Multan,Quebec City,10:50am - 4:56pm,2023-05-10,2023-05-19,39h 6m (2 stops),13h 10m in Dubai (DXB) - 7h 25m in Toronto (YYZ),Multiple airlines ,2111
Multan,Quebec City,10:50am - 8:21pm,2023-05-10,2023-05-19,42h 31m (2 stops),13h 10m in Dubai (DXB) - 10h 50m in Toronto (YYZ),Multiple airlines ,2111
Multan,Quebec City,10:50am - 9:21pm,2023-05-10,2023-05-19,43h 31m (2 stops),13h 10m in Dubai (DXB) - 11h 50m in Toronto (YYZ),Multiple airlines ,2111
Multan,Winnipeg,10:50am - 11:40am,2023-05-10,2023-05-19,34h 50m (2 stops),13h 10m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,2042
Multan,Winnipeg,3:00am - 11:40am,2023-05-10,2023-05-19,42h 40m (2 stops),20h 50m in Dubai (DXB) - 1h 55m in Toronto (YYZ),Multiple airlines,2042
Multan,Winnipeg,10:50am - 8:45am,2023-05-10,2023-05-19,55h 55m (2 stops),13h 10m in Dubai (DXB) - 23h in Toronto (YYZ),Multiple airlines,2042
Multan,Riyadh,3:00am - 8:50am,2023-05-10,2023-05-19,7h 50m (1 stop),2h 40m in Dubai (DXB),flydubai,540
Multan,Riyadh,3:00am - 12:15pm,2023-05-10,2023-05-19,11h 15m (1 stop),6h 5m in Dubai (DXB),flydubai,540
Multan,Riyadh,10:50am - 8:15pm,2023-05-10,2023-05-19,11h 25m (1 stop),6h 25m in Dubai (DXB),flydubai,540
Multan,Jeddah,10:50am - 4:40pm,2023-05-10,2023-05-19,7h 50m (1 stop),1h 45m in Dubai (DXB),flydubai,557
Multan,Jeddah,3:00am - 11:30am,2023-05-10,2023-05-19,10h 30m (1 stop),4h 15m in Dubai (DXB),flydubai,557
Multan,Jeddah,3:00am - 4:40pm,2023-05-10,2023-05-19,15h 40m (1 stop),9h 25m in Dubai (DXB),flydubai,557
Multan,Dammam,3:00am - 8:10am,2023-05-10,2023-05-19,7h 10m (1 stop),2h 30m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 11:55am,2023-05-10,2023-05-19,10h 55m (1 stop),6h 15m in Dubai (DXB),flydubai,500
Multan,Dammam,3:00am - 2:25pm,2023-05-10,2023-05-19,13h 25m (1 stop),8h 45m in Dubai (DXB),flydubai,500
Multan,Abu Dhabi,10:10am - 3:45am,2023-05-10,2023-05-19,18h 35m (2 stops),10h 55m in Karachi (KHI) - 1h 45m in Dubai (DXB),Flight + Bus,521
Multan,Abu Dhabi,10:10am - 5:15am,2023-05-10,2023-05-19,20h 5m (2 stops),10h 55m in Karachi (KHI) - 3h 15m in Dubai (DXB),Flight + Bus,521
Multan,Abu Dhabi,10:10am - 8:45am,2023-05-10,2023-05-19,23h 35m (2 stops),15h 10m in Karachi (KHI) - 2h 45m in Dubai (DXB),Flight + Bus,521
Multan,London,3:45am - 7:00am,2023-05-10,2023-05-19,31h 15m (1 stop),20h 15m in Doha (DOH),Qatar Airways,879
Multan,London,3:00am - 2:25pm,2023-05-10,2023-05-19,15h 25m (1 stop),4h 30m in Dubai (DXB),Emirates ,921
Multan,London,3:00am - 4:10pm,2023-05-10,2023-05-19,17h 10m (1 stop),6h 15m in Dubai (DXB),Emirates ,921
Multan,Manchester,6:55am - 7:15am,2023-05-10,2023-05-19,28h 20m (1 stop),17h 45m in Manama (BAH),Gulf Air,1018
Multan,Manchester,11:10am - 6:55am,2023-05-10,2023-05-19,23h 45m (1 stop),13h in Abu Dhabi (AUH),Etihad Airways ,1025
Multan,Manchester,3:45am - 6:40am,2023-05-10,2023-05-19,30h 55m (1 stop),19h 55m in Doha (DOH),Qatar Airways,1049
Multan,New York,10:10am - 8:50am,2023-05-10,2023-05-19,31h 40m (2 stops),10h 55m in Karachi (KHI) - 3h 5m in Dubai (DXB),Multiple airlines,1554
Multan,New York,10:10am - 6:55pm,2023-05-10,2023-05-19,41h 45m (3 stops),15h 10m in Karachi (KHI) - 6h in Dubai (DXB) - 1h 50m in Milan (MXP),Multiple airlines,1554
Multan,New York,10:10am - 6:55pm,2023-05-10,2023-05-19,41h 45m (3 stops),10h 55m in Karachi (KHI) - 10h in Dubai (DXB) - 1h 50m in Milan (MXP),Multiple airlines,1554
Multan,Los Angeles,10:10am - 2:15pm,2023-05-10,2023-05-19,40h 5m (2 stops),15h 10m in Karachi (KHI) - 5h 10m in Dubai (DXB),Multiple airlines,1797
Multan,Los Angeles,10:10am - 2:15pm,2023-05-10,2023-05-19,40h 5m (2 stops),10h 55m in Karachi (KHI) - 9h 10m in Dubai (DXB),Multiple airlines,1797
Multan,Los Angeles,10:50am - 10:59pm,2023-05-10,2023-05-19,48h 9m (2 stops),13h 10m in Dubai (DXB) - 12h 25m in Toronto (YYZ),Multiple airlines,1859
Multan,Chicago,10:50am - 12:02pm,2023-05-10,2023-05-19,35h 12m (2 stops),13h 10m in Dubai (DXB) - 2h 55m in Toronto (YYZ),Multiple airlines ,1752
Multan,Chicago,10:50am - 1:20pm,2023-05-10,2023-05-19,36h 30m (2 stops),13h 10m in Dubai (DXB) - 4h 25m in Toronto (YYZ),Multiple airlines ,1752
Multan,Chicago,10:50am - 2:50pm,2023-05-10,2023-05-19,38h 0m (2 stops),13h 10m in Dubai (DXB) - 5h 55m in Toronto (YYZ),Multiple airlines ,1752
Peshawar,Toronto,9:00am - 9:30am,2023-05-10,2023-05-19,33h 30m (1 stop),16h 10m in Dubai (DXB),Emirates,2321
Peshawar,Toronto,3:55am - 9:46am,2023-05-10,2023-05-19,38h 51m (2 stops),9h 35m in Doha (DOH) - 9h 20m in New York (JFK),American Airlines ,2324
Peshawar,Toronto,3:55am - 9:46am,2023-05-10,2023-05-19,38h 51m (2 stops),9h 35m in Doha (DOH) - 9h 20m in New York (JFK),Qatar Airways ,2336
Peshawar,Vancouver,9:00am - 3:07pm,2023-05-10,2023-05-19,66h 7m (2 stops),21h 35m in Dubai (DXB) - 22h in Los Angeles (LAX),Multiple airlines,2470
Peshawar,Vancouver,3:55am - 3:39pm,2023-05-10,2023-05-19,23h 44m (2 stops),2h 15m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,2472
Peshawar,Vancouver,3:55am - 5:04pm,2023-05-10,2023-05-19,25h 9m (2 stops),2h 15m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,2472
Peshawar,Montreal,7:20am - 12:05pm,2023-05-10,2023-05-19,37h 45m (2 stops),14h 55m in Dubai (DXB) - 4h 30m in Paris (CDG),Multiple airlines,2205
Peshawar,Montreal,7:20am - 3:05pm,2023-05-10,2023-05-19,40h 45m (2 stops),14h 55m in Dubai (DXB) - 7h 30m in Paris (CDG),Multiple airlines,2205
Peshawar,Montreal,3:55am - 10:46pm,2023-05-10,2023-05-19,27h 51m (2 stops),2h 20m in Doha (DOH) - 5h 45m in Philadelphia (PHL),American Airlines ,2431
Peshawar,Calgary,9:00am - 8:51pm,2023-05-10,2023-05-19,70h 51m (3 stops),22h 25m in Dubai (DXB) - 1h 50m in Milan (MXP) - 22h 30m in New York (JFK),Multiple airlines,2135
Peshawar,Calgary,9:00am - 11:08am,2023-05-10,2023-05-19,61h 8m (2 stops),22h 15m in Dubai (DXB) - 15h 10m in Houston (IAH),Multiple airlines,2140
Peshawar,Calgary,9:00am - 8:51pm,2023-05-10,2023-05-19,46h 51m (2 stops),15h 30m in Dubai (DXB) - 8h 35m in New York (JFK),Emirates ,2158
Peshawar,Edmonton,7:35am - 3:20pm,2023-05-10,2023-05-19,42h 45m (3 stops),16h in Muscat (MCT) - 1h 25m in Kuwait City (KWI) - 4h 45m in Amsterdam (AMS),Multiple airlines,2218
Peshawar,Edmonton,3:55am - 2:51pm,2023-05-10,2023-05-19,45h 56m (2 stops),2h 15m in Doha (DOH) - 23h 30m in Seattle (SEA),Multiple airlines ,2656
Peshawar,Edmonton,9:00am - 3:45pm,2023-05-10,2023-05-19,65h 45m (2 stops),21h 35m in Dubai (DXB) - 21h 15m in Los Angeles (LAX),Multiple airlines,2972
Peshawar,Ottawa,3:55am - 7:34pm,2023-05-10,2023-05-19,24h 39m (2 stops),2h 15m in Doha (DOH) - 3h 10m in Boston (BOS),Multiple airlines ,2523
Peshawar,Ottawa,9:00am - 9:20pm,2023-05-10,2023-05-19,45h 20m (2 stops),22h 35m in Dubai (DXB) - 2h 30m in Chicago (ORD),Multiple airlines ,3063
Peshawar,Ottawa,3:55am - 4:46pm,2023-05-10,2023-05-19,21h 51m (2 stops),2h 5m in Doha (DOH) - 2h in Montreal (YUL),Multiple airlines ,3461
Peshawar,Halifax,9:00am - 6:35pm,2023-05-10,2023-05-19,41h 35m (2 stops),16h 10m in Dubai (DXB) - 6h in Toronto (YYZ),Multiple airlines,2981
Peshawar,Halifax,9:00am - 3:40pm,2023-05-10,2023-05-19,38h 40m (2 stops),14h 35m in Dubai (DXB) - 3h 50m in Newark (EWR),Multiple airlines ,3299
Peshawar,Halifax,3:55am - 10:41pm,2023-05-10,2023-05-19,26h 46m (2 stops),2h 5m in Doha (DOH) - 6h in Montreal (YUL),Multiple airlines ,3499
Peshawar,Quebec City,9:00am - 4:56pm,2023-05-10,2023-05-19,40h 56m (2 stops),16h 10m in Dubai (DXB) - 6h in Toronto (YYZ),Emirates ,2517
Peshawar,Quebec City,9:00am - 11:14pm,2023-05-10,2023-05-19,47h 14m (2 stops),14h 35m in Dubai (DXB) - 12h 44m in Newark (EWR),Multiple airlines ,2941
Peshawar,Quebec City,3:55am - 6:41pm,2023-05-10,2023-05-19,23h 46m (2 stops),2h 5m in Doha (DOH) - 3h 40m in Montreal (YUL),Multiple airlines ,4397
Peshawar,Winnipeg,3:55am - 10:37pm,2023-05-10,2023-05-19,28h 42m (2 stops),2h 5m in Doha (DOH) - 6h 30m in Montreal (YUL),Multiple airlines,5689
Peshawar,Winnipeg,3:55am - 11:22am,2023-05-10,2023-05-19,41h 27m (2 stops),2h 5m in Doha (DOH) - 19h 15m in Montreal (YUL),Multiple airlines,5689
Peshawar,Winnipeg,3:55am - 3:07pm,2023-05-10,2023-05-19,45h 12m (2 stops),2h 5m in Doha (DOH) - 23h in Montreal (YUL),Multiple airlines,5689
Peshawar,Riyadh,11:45am - 6:50pm,2023-05-10,2023-05-19,9h 5m (1 stop),2h in Jeddah (JED),Saudi Arabian Airlines,494
Peshawar,Riyadh,11:45am - 7:50pm,2023-05-10,2023-05-19,10h 5m (1 stop),3h in Jeddah (JED),Saudi Arabian Airlines,494
Peshawar,Riyadh,11:45am - 8:50pm,2023-05-10,2023-05-19,11h 5m (1 stop),4h in Jeddah (JED),Saudi Arabian Airlines,494
Peshawar,Jeddah,9:00am - 6:00pm,2023-05-10,2023-05-19,11h 0m (1 stop),4h 40m in Dubai (DXB),Emirates,538
Peshawar,Jeddah,9:00am - 2:10am,2023-05-10,2023-05-19,19h 10m (1 stop),13h in Dubai (DXB),Emirates,538
Peshawar,Jeddah,9:00am - 8:45am,2023-05-10,2023-05-19,25h 45m (1 stop),19h 35m in Dubai (DXB),Emirates,538
Peshawar,Dammam,9:00am - 2:25pm,2023-05-10,2023-05-19,7h 25m (1 stop),2h 35m in Dubai (DXB),Emirates ,583
Peshawar,Dammam,9:00am - 4:40pm,2023-05-10,2023-05-19,9h 40m (1 stop),4h 50m in Dubai (DXB),Emirates,583
Peshawar,Dammam,9:00am - 6:50pm,2023-05-10,2023-05-19,11h 50m (1 stop),7h in Dubai (DXB),Emirates ,583
Peshawar,Abu Dhabi,9:00am - 5:15pm,2023-05-10,2023-05-19,9h 15m (1 stop),3h 40m in Dubai (DXB),Flight + Bus,334
Peshawar,Abu Dhabi,9:00am - 1:15am,2023-05-10,2023-05-19,17h 15m (1 stop),11h 40m in Dubai (DXB),Flight + Bus,334
Peshawar,Abu Dhabi,9:00am - 3:45am,2023-05-10,2023-05-19,19h 45m (1 stop),14h 10m in Dubai (DXB),Flight + Bus,334
Peshawar,London,9:00am - 8:15pm,2023-05-10,2023-05-19,15h 15m (1 stop),4h 25m in Dubai (DXB),Emirates,915
Peshawar,London,9:00am - 2:25pm,2023-05-10,2023-05-19,33h 25m (1 stop),22h 20m in Dubai (DXB),Emirates,915
Peshawar,London,3:55am - 6:25am,2023-05-10,2023-05-19,30h 30m (1 stop),19h 25m in Doha (DOH),Qatar Airways,938
Peshawar,Manchester,9:00am - 7:15pm,2023-05-10,2023-05-19,14h 15m (1 stop),3h 10m in Dubai (DXB),Emirates,763
Peshawar,Manchester,9:00am - 7:45am,2023-05-10,2023-05-19,26h 45m (1 stop),15h 40m in Dubai (DXB),Emirates,763
Peshawar,Manchester,9:00am - 12:00pm,2023-05-10,2023-05-19,31h 0m (1 stop),20h 5m in Dubai (DXB),Emirates,790
Peshawar,Los Angeles,11:45am - 12:15pm,2023-05-10,2023-05-19,60h 30m (2 stops),15h in Jeddah (JED) - 22h 20m in Istanbul (IST),Multiple airlines,1498
Peshawar,Los Angeles,11:45am - 4:55pm,2023-05-10,2023-05-19,41h 10m (2 stops),10h 35m in Jeddah (JED) - 7h 55m in Istanbul (IST),Multiple airlines,1615
Peshawar,Los Angeles,11:45am - 4:55pm,2023-05-10,2023-05-19,41h 10m (2 stops),15h in Jeddah (JED) - 3h 20m in Istanbul (IST),Multiple airlines,1615
Peshawar,Chicago,11:45am - 9:55am,2023-05-10,2023-05-19,56h 10m (2 stops),20h 45m in Jeddah (JED) - 15h in Istanbul (IST),Multiple airlines,1482
Peshawar,Chicago,11:45am - 5:50pm,2023-05-10,2023-05-19,64h 5m (2 stops),20h 45m in Jeddah (JED) - 22h 40m in Istanbul (IST),Multiple airlines,1482
Peshawar,Chicago,11:45am - 9:55am,2023-05-10,2023-05-19,32h 10m (2 stops),10h 35m in Jeddah (JED) - 1h 20m in Istanbul (IST),Multiple airlines,1526
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-19,29h 10m (2 stops),7h 50m in Karachi (KHI) - 3h 45m in Dubai (DXB),Multiple airlines,2048
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-19,53h 10m (2 stops),21h 35m in Karachi (KHI) - 14h 10m in Dubai (DXB),Multiple airlines,2048
Quetta,Toronto,1:20pm - 9:30am,2023-05-10,2023-05-19,53h 10m (2 stops),12h 5m in Karachi (KHI) - 23h 45m in Dubai (DXB),Multiple airlines,2048
Quetta,Riyadh,1:20pm - 2:25am,2023-05-10,2023-05-19,15h 5m (2 stops),7h 50m in Karachi (KHI) - 1h 40m in Dubai (DXB),Multiple airlines,685
Quetta,Riyadh,1:20pm - 2:25am,2023-05-10,2023-05-19,15h 5m (2 stops),1h 55m in Karachi (KHI) - 7h 35m in Dubai (DXB),Multiple airlines ,685
Quetta,Riyadh,1:20pm - 8:05am,2023-05-10,2023-05-19,20h 45m (2 stops),1h 55m in Karachi (KHI) - 13h 20m in Dubai (DXB),Multiple airlines ,685
Quetta,Jeddah,6:05pm - 3:45am,2023-05-10,2023-05-19,11h 40m (1 stop),5h 10m in Islamabad (ISB),Pakistan International Airlines,627
Quetta,Jeddah,6:05pm - 8:10pm,2023-05-10,2023-05-19,28h 5m (1 stop),21h 35m in Islamabad (ISB),Pakistan International Airlines,627
Quetta,Jeddah,1:20pm - 2:10am,2023-05-10,2023-05-19,14h 50m (2 stops),1h 55m in Karachi (KHI) - 6h 30m in Dubai (DXB),Multiple airlines ,720
Quetta,Dammam,6:05pm - 12:35pm,2023-05-10,2023-05-19,20h 30m (1 stop),15h 20m in Islamabad (ISB),Pakistan International Airlines,673
Quetta,Dammam,1:20pm - 9:20pm,2023-05-10,2023-05-19,10h 0m (2 stops),1h 55m in Karachi (KHI) - 3h in Dubai (DXB),Multiple airlines ,762
Quetta,Dammam,1:20pm - 8:00am,2023-05-10,2023-05-19,20h 40m (2 stops),12h 5m in Karachi (KHI) - 3h 55m in Dubai (DXB),Multiple airlines,762
Quetta,Dubai,1:20pm - 3:15pm,2023-05-10,2023-05-19,26h 55m (1 stop),23h 15m in Karachi (KHI),Pakistan International Airlines,410
Quetta,Dubai,1:20pm - 11:45pm,2023-05-10,2023-05-19,11h 25m (1 stop),7h 50m in Karachi (KHI),Multiple airlines,469
Quetta,Dubai,1:20pm - 3:45am,2023-05-10,2023-05-19,15h 25m (1 stop),12h 5m in Karachi (KHI),Multiple airlines,469
Quetta,Abu Dhabi,1:20pm - 3:45am,2023-05-10,2023-05-19,15h 25m (2 stops),7h 50m in Karachi (KHI) - 1h 45m in Dubai (DXB),Flight + Bus,526
Quetta,Abu Dhabi,1:20pm - 5:15am,2023-05-10,2023-05-19,16h 55m (2 stops),7h 50m in Karachi (KHI) - 3h 15m in Dubai (DXB),Flight + Bus,526
Quetta,Abu Dhabi,1:20pm - 8:45am,2023-05-10,2023-05-19,20h 25m (2 stops),12h 5m in Karachi (KHI) - 2h 45m in Dubai (DXB),Flight + Bus,526
Quetta,London,1:20pm - 4:10pm,2023-05-10,2023-05-19,30h 50m (2 stops),7h 50m in Karachi (KHI) - 11h 40m in Dubai (DXB),Multiple airlines,998
Quetta,London,1:20pm - 4:10pm,2023-05-10,2023-05-19,30h 50m (2 stops),12h 5m in Karachi (KHI) - 7h 40m in Dubai (DXB),Multiple airlines,998
Quetta,London,1:20pm - 4:10pm,2023-05-10,2023-05-19,30h 50m (2 stops),9h 15m in Karachi (KHI) - 10h 15m in Dubai (DXB),Multiple airlines ,998
Quetta,Manchester,1:20pm - 7:45am,2023-05-10,2023-05-19,22h 25m (2 stops),7h 50m in Karachi (KHI) - 3h 15m in Dubai (DXB),Multiple airlines,1003
Quetta,Manchester,1:20pm - 7:45am,2023-05-10,2023-05-19,22h 25m (2 stops),1h 55m in Karachi (KHI) - 9h 10m in Dubai (DXB),Multiple airlines ,1003
Quetta,Manchester,1:20pm - 7:15pm,2023-05-10,2023-05-19,33h 55m (2 stops),7h 50m in Karachi (KHI) - 14h 45m in Dubai (DXB),Multiple airlines,1003
Quetta,New York,1:20pm - 8:50am,2023-05-10,2023-05-19,28h 30m (2 stops),7h 50m in Karachi (KHI) - 3h 5m in Dubai (DXB),Multiple airlines,1488
Quetta,New York,1:20pm - 6:55pm,2023-05-10,2023-05-19,38h 35m (3 stops),12h 5m in Karachi (KHI) - 6h in Dubai (DXB) - 1h 50m in Milan (MXP),Multiple airlines,1488
Quetta,New York,1:20pm - 6:55pm,2023-05-10,2023-05-19,38h 35m (3 stops),7h 50m in Karachi (KHI) - 10h in Dubai (DXB) - 1h 50m in Milan (MXP),Multiple airlines,1488
Quetta,Los Angeles,1:20pm - 2:15pm,2023-05-10,2023-05-19,36h 55m (2 stops),12h 5m in Karachi (KHI) - 5h 10m in Dubai (DXB),Multiple airlines,1731
Quetta,Los Angeles,1:20pm - 2:15pm,2023-05-10,2023-05-19,36h 55m (2 stops),7h 50m in Karachi (KHI) - 9h 10m in Dubai (DXB),Multiple airlines,1731
Quetta,Los Angeles,1:20pm - 2:15pm,2023-05-10,2023-05-19,60h 55m (2 stops),21h 35m in Karachi (KHI) - 19h 35m in Dubai (DXB),Multiple airlines,1731
Quetta,Chicago,1:20pm - 8:40am,2023-05-10,2023-05-19,53h 20m (2 stops),13h 20m in Karachi (KHI) - 21h 40m in Abu Dhabi (AUH),Multiple airlines,1653
Quetta,Chicago,6:05pm - 8:40am,2023-05-10,2023-05-19,48h 35m (2 stops),9h in Islamabad (ISB) - 20h in Abu Dhabi (AUH),Multiple airlines,1662
Quetta,Chicago,1:20pm - 8:40am,2023-05-10,2023-05-19,29h 20m (2 stops),4h in Karachi (KHI) - 7h in Abu Dhabi (AUH),Multiple airlines,1947
Islamabad,Toronto,4:25am - 2:55pm,2023-05-11,2023-05-11,19h 30m (1 stop),2h 10m in Abu Dhabi (AUH),Etihad Airways,2274
Islamabad,Toronto,5:05am - 6:50pm,2023-05-11,2023-05-11,22h 45m (1 stop),6h 5m in Istanbul (IST),Turkish Airlines,3252
Islamabad,Toronto,3:35am - 6:40pm,2023-05-11,2023-05-11,24h 5m (2 stops),3h 5m in Doha (DOH) - 2h 20m in Munich (MUC),Multiple airlines,3522
Islamabad,Montreal,3:35am - 2:00pm,2023-05-11,2023-05-11,19h 25m (1 stop),2h 30m in Doha (DOH),Qatar Airways,3865
Islamabad,Edmonton,4:25am - 8:40pm,2023-05-11,2023-05-11,27h 15m (2 stops),2h 10m in Abu Dhabi (AUH) - 3h 35m in Toronto (YYZ),Multiple airlines,6023
Islamabad,Riyadh,3:05am - 9:50am,2023-05-11,2023-05-11,8h 45m (1 stop),1h 45m in Jeddah (JED),Saudi Arabian Airlines,468
Islamabad,Riyadh,10:25am - 5:50pm,2023-05-11,2023-05-11,9h 25m (1 stop),2h 25m in Jeddah (JED),Saudi Arabian Airlines,468
Islamabad,Riyadh,3:05am - 10:50am,2023-05-11,2023-05-11,9h 45m (1 stop),2h 45m in Jeddah (JED),Saudi Arabian Airlines,468
Islamabad,Dammam,3:05am - 11:10am,2023-05-11,2023-05-11,10h 5m (1 stop),2h 45m in Jeddah (JED),Saudi Arabian Airlines,468
Islamabad,Dammam,10:25am - 7:00pm,2023-05-11,2023-05-11,10h 35m (1 stop),3h 25m in Jeddah (JED),Saudi Arabian Airlines,468
Islamabad,Dammam,3:05am - 1:10pm,2023-05-11,2023-05-11,12h 5m (1 stop),4h 45m in Jeddah (JED),Saudi Arabian Airlines,468
Islamabad,Dubai,4:25am - 11:25am,2023-05-11,2023-05-11,8h 0m (1 stop),2h 40m in Abu Dhabi (AUH),Flight + Bus,382
Islamabad,Dubai,4:25am - 4:30pm,2023-05-11,2023-05-11,13h 5m (1 stop),7h 45m in Abu Dhabi (AUH),Flight + Bus,382
Islamabad,London,5:35am - 2:45pm,2023-05-11,2023-05-11,13h 10m (1 stop),2h 45m in Kuwait City (KWI),Kuwait Airways,1156
Islamabad,London,9:20am - 6:40pm,2023-05-11,2023-05-11,13h 20m (1 stop),2h 40m in Dubai (DXB),Emirates,1210
Islamabad,London,9:20am - 8:15pm,2023-05-11,2023-05-11,14h 55m (1 stop),4h 10m in Dubai (DXB),Emirates,1210
Islamabad,Manchester,3:05am - 12:00pm,2023-05-11,2023-05-11,12h 55m (1 stop),2h in Dubai (DXB),Emirates,1084
Islamabad,Manchester,9:20am - 7:15pm,2023-05-11,2023-05-11,13h 55m (1 stop),2h 55m in Dubai (DXB),Emirates,1084
Islamabad,Manchester,3:05am - 7:15pm,2023-05-11,2023-05-11,20h 10m (1 stop),9h 5m in Dubai (DXB),Emirates,1138
Karachi,Toronto,4:00am - 2:55pm,2023-05-11,2023-05-11,19h 55m (1 stop),3h 50m in Abu Dhabi (AUH),Etihad Airways,2182
Karachi,Toronto,5:55am - 6:50pm,2023-05-11,2023-05-11,21h 55m (1 stop),5h 20m in Istanbul (IST),Turkish Airlines,3126
Karachi,Toronto,5:55am - 7:30pm,2023-05-11,2023-05-11,22h 35m (2 stops),1h 55m in Istanbul (IST) - 3h 15m in Frankfurt (FRA),Multiple airlines ,3653
Karachi,Montreal,4:00am - 2:00pm,2023-05-11,2023-05-11,19h 0m (1 stop),2h 55m in Doha (DOH),Qatar Airways,3082
Karachi,Edmonton,4:00am - 8:40pm,2023-05-11,2023-05-11,27h 40m (2 stops),3h 50m in Abu Dhabi (AUH) - 3h 35m in Toronto (YYZ),Multiple airlines,6049
Karachi,Riyadh,2:15am - 7:50am,2023-05-11,2023-05-11,7h 35m (1 stop),1h 40m in Jeddah (JED),Saudi Arabian Airlines,458
Karachi,Riyadh,2:15am - 8:50am,2023-05-11,2023-05-11,8h 35m (1 stop),2h 40m in Jeddah (JED),Saudi Arabian Airlines,458
Karachi,Riyadh,2:15am - 9:50am,2023-05-11,2023-05-11,9h 35m (1 stop),3h 40m in Jeddah (JED),Saudi Arabian Airlines,458
Karachi,Dammam,2:15am - 9:00am,2023-05-11,2023-05-11,8h 45m (1 stop),2h 40m in Jeddah (JED),Saudi Arabian Airlines,418
Karachi,Dammam,2:15am - 11:10am,2023-05-11,2023-05-11,10h 55m (1 stop),4h 40m in Jeddah (JED),Saudi Arabian Airlines,418
Karachi,Dammam,2:15am - 1:10pm,2023-05-11,2023-05-11,12h 55m (1 stop),6h 40m in Jeddah (JED),Saudi Arabian Airlines,418
Karachi,London,4:00am - 1:15pm,2023-05-11,2023-05-11,13h 15m (1 stop),3h 5m in Doha (DOH),Qatar Airways,1082
Karachi,London,10:30am - 6:00pm,2023-05-11,2023-05-11,11h 30m (1 stop),1h 25m in Doha (DOH),Qatar Airways,1085
Karachi,London,4:00am - 2:10pm,2023-05-11,2023-05-11,14h 10m (1 stop),4h in Doha (DOH),Qatar Airways,1085
Karachi,Manchester,4:00am - 1:25pm,2023-05-11,2023-05-11,13h 25m (1 stop),3h 10m in Doha (DOH),Qatar Airways,1089
Karachi,Manchester,12:15pm - 7:15pm,2023-05-11,2023-05-11,11h 0m (1 stop),1h 10m in Dubai (DXB),Emirates,1151
Karachi,Manchester,2:45am - 12:00pm,2023-05-11,2023-05-11,13h 15m (1 stop),3h 40m in Dubai (DXB),Emirates,1151
Karachi,Los Angeles,4:00am - 8:40pm,2023-05-11,2023-05-11,28h 40m (2 stops),5h 40m in Abu Dhabi (AUH) - 2h 20m in London (LHR),Multiple airlines,1583
Karachi,Los Angeles,4:00am - 2:20pm,2023-05-11,2023-05-11,22h 20m (1 stop),3h 25m in Doha (DOH),Qatar Airways,1796
Karachi,Los Angeles,4:50am - 2:15pm,2023-05-11,2023-05-11,21h 25m (1 stop),2h 50m in Dubai (DXB),Emirates ,1908
Lahore,Toronto,4:50am - 2:55pm,2023-05-11,2023-05-11,19h 5m (1 stop),1h 45m in Abu Dhabi (AUH),Etihad Airways,2288
Lahore,Toronto,3:30am - 7:55pm,2023-05-11,2023-05-11,25h 25m (2 stops),2h 25m in Doha (DOH) - 3h 55m in London (LHR),British Airways ,3375
Lahore,Toronto,3:30am - 7:55pm,2023-05-11,2023-05-11,25h 25m (2 stops),3h 20m in Doha (DOH) - 3h in London (LHR),British Airways ,3375
Lahore,Vancouver,3:30am - 3:39pm,2023-05-11,2023-05-11,24h 9m (2 stops),2h 25m in Doha (DOH) - 2h 10m in Seattle (SEA),Multiple airlines ,2134
Lahore,Vancouver,3:30am - 5:04pm,2023-05-11,2023-05-11,25h 34m (2 stops),2h 25m in Doha (DOH) - 3h 35m in Seattle (SEA),Multiple airlines ,2134
Lahore,Vancouver,3:30am - 3:39pm,2023-05-11,2023-05-11,24h 9m (2 stops),2h 25m in Doha (DOH) - 2h 10m in Seattle (SEA),Qatar Airways ,2145
Lahore,Montreal,3:30am - 2:00pm,2023-05-11,2023-05-11,19h 30m (1 stop),2h 15m in Doha (DOH),Qatar Airways,3701
Lahore,Dammam,11:40am - 7:00pm,2023-05-11,2023-05-11,9h 20m (1 stop),2h 10m in Jeddah (JED),Saudi Arabian Airlines,444
Lahore,Dammam,2:35am - 11:10am,2023-05-11,2023-05-11,10h 35m (1 stop),3h 15m in Jeddah (JED),Saudi Arabian Airlines,444
Lahore,Dammam,11:40am - 9:00pm,2023-05-11,2023-05-11,11h 20m (1 stop),4h 10m in Jeddah (JED),Saudi Arabian Airlines,444
Lahore,Dubai,4:50am - 11:25am,2023-05-11,2023-05-11,7h 35m (1 stop),2h 15m in Abu Dhabi (AUH),Flight + Bus,409
Lahore,Dubai,4:50am - 4:30pm,2023-05-11,2023-05-11,12h 40m (1 stop),7h 20m in Abu Dhabi (AUH),Flight + Bus,409
Lahore,Dubai,2:35am - 1:00pm,2023-05-11,2023-05-11,11h 25m (1 stop),3h 20m in Jeddah (JED),Saudi Arabian Airlines,466
